tSNE1,tSNE2,data,predicted
43.90274,-15.554522,CITE-seq,NK
-21.768183,-14.095162,CITE-seq,Naive CD4+ T
-41.602703,-23.248405,CITE-seq,Naive CD4+ T
-23.796144,53.560303,CITE-seq,Effector CD4+ T
-20.882233,44.66777,CITE-seq,Effector CD4+ T
10.54951,48.703793,CITE-seq,Effector CD4+ T
-27.23243,49.258945,CITE-seq,Effector CD4+ T
6.984655,48.38328,CITE-seq,Effector CD4+ T
24.44635,-45.32103,CITE-seq,B
-4.8412967,-59.86423,CITE-seq,Naive CD8+ T
-0.40296793,-55.068817,CITE-seq,Naive CD8+ T
-7.1254263,-68.17685,CITE-seq,Naive CD8+ T
7.4959164,47.20759,CITE-seq,Effector CD4+ T
-49.117184,-5.4269032,CITE-seq,Naive CD4+ T
-56.023724,16.147022,CITE-seq,Naive CD4+ T
58.169487,-14.699955,CITE-seq,NK
-21.042074,55.120434,CITE-seq,Effector CD4+ T
12.287455,62.013042,CITE-seq,Effector CD4+ T
-8.904321,42.297115,CITE-seq,Effector CD4+ T
-9.346929,44.97852,CITE-seq,Effector CD4+ T
-9.307444,-65.997086,CITE-seq,Naive CD8+ T
-12.065246,-72.46061,CITE-seq,Naive CD8+ T
-58.07144,-9.759222,CITE-seq,Naive CD4+ T
-39.768715,-12.475664,CITE-seq,Naive CD4+ T
62.072544,-19.936815,CITE-seq,NK
12.6019,44.875412,CITE-seq,Effector CD4+ T
47.20081,26.59874,CITE-seq,Effector CD8+ T
8.89139,47.73501,CITE-seq,Effector CD4+ T
57.365532,4.7622776,CITE-seq,NK
-26.935411,44.93024,CITE-seq,Effector CD4+ T
-12.920498,-69.89531,CITE-seq,Naive CD8+ T
41.258343,23.707592,CITE-seq,Effector CD8+ T
0.03570881,-48.40099,CITE-seq,Naive CD8+ T
57.3384,-0.64525366,CITE-seq,NK
15.63998,57.43884,CITE-seq,Effector CD4+ T
8.045658,46.159832,CITE-seq,Effector CD4+ T
38.691612,27.627842,CITE-seq,Effector CD8+ T
0.49320585,-50.92321,CITE-seq,Naive CD8+ T
-31.296047,45.391613,CITE-seq,Effector CD4+ T
-32.76306,46.24408,CITE-seq,Effector CD4+ T
-33.70244,-9.229811,CITE-seq,Naive CD4+ T
-5.878946,35.068768,CITE-seq,Effector CD4+ T
2.7320359,52.812313,CITE-seq,Effector CD4+ T
-12.896298,-68.25449,CITE-seq,Naive CD8+ T
-34.823975,-9.790407,CITE-seq,Naive CD4+ T
-45.25013,-0.05635518,CITE-seq,Naive CD4+ T
25.301907,-36.861637,CITE-seq,B
27.937063,-29.995522,CITE-seq,B
-56.214878,-9.080174,CITE-seq,Naive CD4+ T
54.13375,-9.470279,CITE-seq,NK
-25.176907,6.663905,CITE-seq,Naive CD4+ T
-23.434649,-15.130112,CITE-seq,Naive CD4+ T
50.92623,-9.281843,CITE-seq,NK
-24.603907,-10.594736,CITE-seq,Naive CD4+ T
-44.551987,16.610018,CITE-seq,Naive CD4+ T
-6.6347523,-47.152832,CITE-seq,Naive CD8+ T
-19.46665,40.46509,CITE-seq,Effector CD4+ T
-7.6493735,41.779736,CITE-seq,Effector CD4+ T
-35.43796,11.183332,CITE-seq,Naive CD4+ T
50.209137,-0.96337086,CITE-seq,NK
-13.332951,-69.25638,CITE-seq,Naive CD8+ T
-10.254969,-63.760017,CITE-seq,Naive CD8+ T
-35.782917,45.684223,CITE-seq,Effector CD4+ T
-46.44416,11.324471,CITE-seq,Naive CD4+ T
59.987293,1.3026779,CITE-seq,NK
42.17706,25.15621,CITE-seq,Effector CD8+ T
-12.558562,48.903114,CITE-seq,Effector CD4+ T
-30.662714,0.075903535,CITE-seq,Naive CD4+ T
-44.58201,21.594826,CITE-seq,Naive CD4+ T
47.77646,27.828268,CITE-seq,Effector CD8+ T
-45.580868,-19.5836,CITE-seq,Naive CD4+ T
-40.17288,15.096277,CITE-seq,Naive CD4+ T
15.791118,47.327774,CITE-seq,Effector CD4+ T
-51.54914,1.1109835,CITE-seq,Naive CD4+ T
4.566491,-12.8331785,CITE-seq,Monocytes
-15.9375515,-56.66723,CITE-seq,Naive CD8+ T
-13.638837,-62.150234,CITE-seq,Naive CD8+ T
-4.8480773,-60.212715,CITE-seq,Naive CD8+ T
10.978487,45.984486,CITE-seq,Effector CD4+ T
-4.5227003,48.048378,CITE-seq,Effector CD4+ T
30.292284,21.909475,CITE-seq,Effector CD8+ T
47.324017,-3.1687691,CITE-seq,NK
6.230758,43.596592,CITE-seq,Effector CD4+ T
30.471786,24.911215,CITE-seq,Effector CD8+ T
18.846796,54.00091,CITE-seq,Effector CD4+ T
-3.19047,58.397636,CITE-seq,Effector CD4+ T
56.631104,-22.116453,CITE-seq,NK
-13.577629,-57.07891,CITE-seq,Naive CD8+ T
-6.8955345,-68.098236,CITE-seq,Naive CD8+ T
-3.0395703,64.24291,CITE-seq,Effector CD4+ T
56.135956,1.5710166,CITE-seq,NK
13.623416,58.678505,CITE-seq,Effector CD4+ T
1.8569552,-53.73986,CITE-seq,Naive CD8+ T
-5.6930017,-50.909832,CITE-seq,Naive CD8+ T
-12.312484,38.250473,CITE-seq,Effector CD4+ T
-21.943913,54.214756,CITE-seq,Effector CD4+ T
-33.710964,8.021049,CITE-seq,Naive CD4+ T
-25.236109,-12.833452,CITE-seq,Naive CD4+ T
48.703392,-0.56768733,CITE-seq,NK
-11.427841,58.994267,CITE-seq,Effector CD4+ T
-10.98362,-66.22376,CITE-seq,Naive CD8+ T
3.1300511,-60.27046,CITE-seq,Naive CD8+ T
33.49886,23.125492,CITE-seq,Effector CD8+ T
0.14422499,-42.76148,CITE-seq,Naive CD8+ T
-54.043644,20.788916,CITE-seq,Naive CD4+ T
57.61578,-25.21006,CITE-seq,NK
-17.234022,42.576916,CITE-seq,Effector CD4+ T
-48.604343,-19.952053,CITE-seq,Naive CD4+ T
15.800692,32.950806,CITE-seq,Effector CD4+ T
55.281807,1.7198135,CITE-seq,NK
-21.749866,46.29444,CITE-seq,Effector CD4+ T
-52.509136,-11.61782,CITE-seq,Naive CD4+ T
-23.693785,-3.7111135,CITE-seq,Naive CD4+ T
-46.91354,-13.349494,CITE-seq,Naive CD4+ T
-6.17987,-65.197075,CITE-seq,Naive CD8+ T
-11.778618,-67.04259,CITE-seq,Naive CD8+ T
23.121462,-40.260616,CITE-seq,B
41.50803,26.146296,CITE-seq,Effector CD8+ T
-38.412506,16.738531,CITE-seq,Naive CD4+ T
47.382164,-12.521981,CITE-seq,NK
-46.24627,1.4266639,CITE-seq,Naive CD4+ T
46.999863,28.670813,CITE-seq,Effector CD8+ T
-33.920883,-9.233095,CITE-seq,Naive CD4+ T
-43.083256,13.355554,CITE-seq,Naive CD4+ T
-35.664753,12.006264,CITE-seq,Naive CD4+ T
-30.079515,-2.6931336,CITE-seq,Naive CD4+ T
-14.5776415,-55.494408,CITE-seq,Naive CD8+ T
-48.25708,-25.444904,CITE-seq,Naive CD4+ T
-32.44942,-3.641504,CITE-seq,Naive CD4+ T
-21.218739,42.87281,CITE-seq,Effector CD4+ T
-34.072205,6.3976426,CITE-seq,Naive CD4+ T
-27.847303,5.653969,CITE-seq,Naive CD4+ T
-13.051568,-72.648445,CITE-seq,Naive CD8+ T
-6.3420796,-64.71388,CITE-seq,Naive CD8+ T
-56.00951,-3.1861846,CITE-seq,Naive CD4+ T
2.1490765,-52.182964,CITE-seq,Naive CD8+ T
-53.66723,5.3319407,CITE-seq,Naive CD4+ T
29.092525,24.93845,CITE-seq,Effector CD8+ T
60.60488,-25.000994,CITE-seq,NK
-58.95732,-13.943748,CITE-seq,Naive CD4+ T
-2.43289,-51.604713,CITE-seq,Naive CD8+ T
12.4365635,43.931652,CITE-seq,Effector CD4+ T
-45.720093,3.492754,CITE-seq,Naive CD4+ T
-0.535867,-58.094826,CITE-seq,Naive CD8+ T
-55.57147,16.093794,CITE-seq,Naive CD4+ T
-5.264331,40.772392,CITE-seq,Effector CD4+ T
-58.130287,15.44916,CITE-seq,Naive CD4+ T
-54.836662,-3.5710478,CITE-seq,Naive CD4+ T
-21.909338,-19.2069,CITE-seq,Naive CD4+ T
-30.470577,6.402478,CITE-seq,Naive CD4+ T
17.041927,30.150614,CITE-seq,Effector CD4+ T
-26.960787,-20.74786,CITE-seq,Naive CD4+ T
-37.240643,4.4188523,CITE-seq,Naive CD4+ T
15.965266,57.361465,CITE-seq,Effector CD4+ T
41.869884,-17.125786,CITE-seq,NK
12.527315,7.627514,CITE-seq,Monocytes
62.367542,-29.829193,CITE-seq,NK
-36.360638,8.319018,CITE-seq,Naive CD4+ T
-6.70208,-66.5417,CITE-seq,Naive CD8+ T
12.992123,14.189825,CITE-seq,Monocytes
15.577619,32.640118,CITE-seq,Effector CD4+ T
-29.767939,47.50983,CITE-seq,Effector CD4+ T
-17.461185,42.677574,CITE-seq,Effector CD4+ T
-26.184492,44.62444,CITE-seq,Effector CD4+ T
58.797264,-17.383242,CITE-seq,NK
55.67698,4.2684703,CITE-seq,NK
-7.284881,-46.3093,CITE-seq,Naive CD8+ T
-44.845127,13.927727,CITE-seq,Naive CD4+ T
-5.935793,41.261494,CITE-seq,Effector CD4+ T
31.373549,-35.084496,CITE-seq,B
54.912617,-11.892957,CITE-seq,NK
3.843987,49.23081,CITE-seq,Effector CD4+ T
28.373665,-29.821217,CITE-seq,B
-18.707588,-5.080718,CITE-seq,Naive CD4+ T
-54.531174,-11.072815,CITE-seq,Naive CD4+ T
2.3768754,-48.639614,CITE-seq,Naive CD8+ T
15.455451,-32.009987,CITE-seq,B
23.985735,-46.422016,CITE-seq,B
-9.764631,56.713108,CITE-seq,Effector CD4+ T
-25.818266,42.539215,CITE-seq,Effector CD4+ T
-37.652103,5.3695097,CITE-seq,Naive CD4+ T
-30.741219,-17.430773,CITE-seq,Naive CD4+ T
-51.720577,-5.805076,CITE-seq,Naive CD4+ T
-21.027105,-2.7815382,CITE-seq,Naive CD4+ T
-54.78453,-5.235234,CITE-seq,Naive CD4+ T
6.209594,11.154295,CITE-seq,Monocytes
22.613916,31.37296,CITE-seq,Effector CD4+ T
-1.3353168,53.98653,CITE-seq,Effector CD4+ T
-42.047318,2.3527489,CITE-seq,Naive CD4+ T
-28.737911,-23.898636,CITE-seq,Naive CD4+ T
-12.43292,-71.78827,CITE-seq,Naive CD8+ T
-10.131547,37.00815,CITE-seq,Effector CD4+ T
-13.018183,-68.04651,CITE-seq,Naive CD8+ T
-1.2015214,60.628956,CITE-seq,Effector CD4+ T
-31.229616,3.1266663,CITE-seq,Naive CD4+ T
1.4831885,-49.280506,CITE-seq,Naive CD8+ T
52.750076,30.977297,CITE-seq,Effector CD8+ T
-36.329536,-24.919922,CITE-seq,Naive CD4+ T
46.77422,-8.071053,CITE-seq,NK
-54.352726,3.2580848,CITE-seq,Naive CD4+ T
53.109455,-23.567726,CITE-seq,NK
-11.579195,49.0042,CITE-seq,Effector CD4+ T
-35.165215,44.06778,CITE-seq,Effector CD4+ T
-12.7195215,60.1329,CITE-seq,Effector CD4+ T
-12.006873,-70.037125,CITE-seq,Naive CD8+ T
50.59416,29.6063,CITE-seq,Effector CD8+ T
-22.793053,2.5750756,CITE-seq,Naive CD4+ T
-36.921368,14.429349,CITE-seq,Naive CD4+ T
58.24646,2.1005971,CITE-seq,NK
-14.221929,43.320507,CITE-seq,Effector CD4+ T
-21.216103,-70.45496,CITE-seq,Naive CD8+ T
-47.34029,9.940793,CITE-seq,Naive CD4+ T
32.494656,20.70636,CITE-seq,Effector CD8+ T
-10.545813,49.19803,CITE-seq,Effector CD4+ T
54.491795,31.16918,CITE-seq,Effector CD8+ T
21.421804,-37.069973,CITE-seq,B
-32.288273,5.091771,CITE-seq,Naive CD4+ T
-27.487204,-17.559618,CITE-seq,Naive CD4+ T
3.7509093,51.435253,CITE-seq,Effector CD4+ T
-23.910812,44.19709,CITE-seq,Effector CD4+ T
-41.692074,14.598231,CITE-seq,Naive CD4+ T
47.57821,-21.716686,CITE-seq,NK
53.466,-23.731754,CITE-seq,NK
25.689392,-40.59934,CITE-seq,B
10.103583,49.899708,CITE-seq,Effector CD4+ T
-32.215374,-19.720392,CITE-seq,Naive CD4+ T
-34.381428,0.9063374,CITE-seq,Naive CD4+ T
-9.1676235,-66.90547,CITE-seq,Naive CD8+ T
-4.0408635,-55.574543,CITE-seq,Naive CD8+ T
39.20577,-16.689104,CITE-seq,NK
3.0055695,-44.425648,CITE-seq,Naive CD8+ T
61.287025,-28.029528,CITE-seq,NK
-45.465446,19.717415,CITE-seq,Naive CD4+ T
10.6244545,44.55338,CITE-seq,Effector CD4+ T
-53.848625,16.435692,CITE-seq,Naive CD4+ T
55.92228,8.5124855,CITE-seq,NK
-53.250504,23.661047,CITE-seq,Naive CD4+ T
-30.637089,-20.999577,CITE-seq,Naive CD4+ T
-46.210476,7.271673,CITE-seq,Naive CD4+ T
-31.553677,45.04655,CITE-seq,Effector CD4+ T
-40.358265,14.478154,CITE-seq,Naive CD4+ T
-57.99369,11.273323,CITE-seq,Naive CD4+ T
0.69761056,44.04401,CITE-seq,Effector CD4+ T
-40.60836,12.642324,CITE-seq,Naive CD4+ T
-25.82878,-18.121721,CITE-seq,Naive CD4+ T
-19.14169,49.1511,CITE-seq,Effector CD4+ T
-1.2795945,61.936077,CITE-seq,Effector CD4+ T
-33.821865,44.61793,CITE-seq,Effector CD4+ T
-35.94146,12.685242,CITE-seq,Naive CD4+ T
2.0080988,48.50074,CITE-seq,Effector CD4+ T
48.450985,-4.4355,CITE-seq,NK
7.8048754,48.260574,CITE-seq,Effector CD4+ T
-44.079666,-8.996048,CITE-seq,Naive CD4+ T
-57.567543,13.224542,CITE-seq,Naive CD4+ T
-33.85801,8.370614,CITE-seq,Naive CD4+ T
3.3341079,-45.884705,CITE-seq,Naive CD8+ T
16.575474,29.714048,CITE-seq,Effector CD4+ T
-32.083393,-22.998436,CITE-seq,Naive CD4+ T
22.161627,-36.41997,CITE-seq,B
50.38604,27.633188,CITE-seq,Effector CD8+ T
50.535633,48.572853,CITE-seq,Effector CD8+ T
8.075001,11.947158,CITE-seq,Monocytes
-12.978773,-52.151066,CITE-seq,Naive CD8+ T
12.736193,60.523804,CITE-seq,Effector CD4+ T
4.1539154,42.211334,CITE-seq,Effector CD4+ T
29.255878,-40.665535,CITE-seq,B
41.04072,27.343826,CITE-seq,Effector CD8+ T
-5.7770205,-42.561333,CITE-seq,Naive CD8+ T
1.5284135,-0.9311586,CITE-seq,Monocytes
-23.161438,2.5984778,CITE-seq,Naive CD4+ T
56.534035,-21.952192,CITE-seq,NK
-45.77868,-20.723036,CITE-seq,Naive CD4+ T
23.78941,-41.620388,CITE-seq,B
-46.42129,10.214034,CITE-seq,Naive CD4+ T
-45.188114,14.839454,CITE-seq,Naive CD4+ T
32.920235,22.31523,CITE-seq,Effector CD8+ T
-19.36858,41.00614,CITE-seq,Effector CD4+ T
-54.90523,-0.7091269,CITE-seq,Naive CD4+ T
44.592724,34.00665,CITE-seq,Effector CD8+ T
-5.9622974,-46.755737,CITE-seq,Naive CD8+ T
51.09795,28.721525,CITE-seq,Effector CD8+ T
58.93818,-27.726637,CITE-seq,NK
58.389484,-24.986563,CITE-seq,NK
-49.3732,-6.2177625,CITE-seq,Naive CD4+ T
-45.43386,0.94464433,CITE-seq,Naive CD4+ T
-28.62092,46.162807,CITE-seq,Effector CD4+ T
-9.075071,-72.132256,CITE-seq,Naive CD8+ T
30.7749,25.447613,CITE-seq,Effector CD8+ T
-52.182407,6.5012646,CITE-seq,Naive CD4+ T
-24.082586,-15.37904,CITE-seq,Naive CD4+ T
54.67318,31.450453,CITE-seq,Effector CD8+ T
-13.152686,51.124355,CITE-seq,Effector CD4+ T
-32.89567,46.159767,CITE-seq,Effector CD4+ T
5.642188,11.18542,CITE-seq,Monocytes
0.7294866,40.446625,CITE-seq,Effector CD4+ T
53.08846,-24.882973,CITE-seq,NK
-31.388288,-2.6432285,CITE-seq,Naive CD4+ T
-5.0358806,-60.05305,CITE-seq,Naive CD8+ T
-7.4392734,-70.49099,CITE-seq,Naive CD8+ T
-11.932388,-70.566734,CITE-seq,Naive CD8+ T
59.919468,-10.28651,CITE-seq,NK
-46.764446,17.73915,CITE-seq,Naive CD4+ T
-54.252735,-11.286113,CITE-seq,Naive CD4+ T
-32.581696,43.787052,CITE-seq,Effector CD4+ T
-27.735817,44.503716,CITE-seq,Effector CD4+ T
-26.083168,43.262928,CITE-seq,Effector CD4+ T
-0.40464455,53.52991,CITE-seq,Effector CD4+ T
49.372402,-2.1882894,CITE-seq,NK
-25.918728,10.685688,CITE-seq,Naive CD4+ T
-14.061955,-68.018524,CITE-seq,Naive CD8+ T
11.3791,-3.5866716,CITE-seq,Monocytes
-20.154436,-8.9127035,CITE-seq,Naive CD4+ T
-23.560862,2.2784176,CITE-seq,Naive CD4+ T
-5.119509,42.135628,CITE-seq,Effector CD4+ T
-23.23588,4.013428,CITE-seq,Naive CD4+ T
58.8614,-3.1340435,CITE-seq,NK
-56.519913,-17.479012,CITE-seq,Naive CD4+ T
39.650543,25.577097,CITE-seq,Effector CD8+ T
-0.3008507,-54.912197,CITE-seq,Naive CD8+ T
-13.594818,40.787277,CITE-seq,Effector CD4+ T
63.504154,0.8109089,CITE-seq,NK
53.957397,36.324135,ASAP-seq,Effector CD8+ T
19.7665,-3.8378158,ASAP-seq,Monocytes
23.489723,3.1787348,ASAP-seq,Monocytes
31.289703,-40.469334,ASAP-seq,B
-0.7482839,-2.3090801,ASAP-seq,Monocytes
25.74989,-37.490177,ASAP-seq,B
-1.047568,-5.320457,ASAP-seq,Monocytes
27.066978,-47.229424,ASAP-seq,B
27.159897,-27.896656,ASAP-seq,B
24.505852,-47.29039,ASAP-seq,B
29.611202,-41.40258,ASAP-seq,B
27.08926,-48.315735,ASAP-seq,B
30.371773,-33.603943,ASAP-seq,B
17.965961,-42.217537,ASAP-seq,B
31.16333,-40.372276,ASAP-seq,B
31.102283,-41.120052,ASAP-seq,B
31.018637,-40.014374,ASAP-seq,B
42.51918,-16.068485,ASAP-seq,NK
41.817493,25.76251,ASAP-seq,Effector CD8+ T
17.406456,-40.781067,ASAP-seq,B
6.577208,3.0545845,ASAP-seq,Monocytes
11.184166,4.2486615,ASAP-seq,Monocytes
44.72597,33.49682,ASAP-seq,Effector CD8+ T
32.372757,-40.24585,ASAP-seq,B
26.705978,-28.10756,ASAP-seq,B
6.344457,-4.922146,ASAP-seq,Monocytes
32.383755,-39.63968,ASAP-seq,B
29.93985,-38.946674,ASAP-seq,B
19.650158,-3.6652243,ASAP-seq,Monocytes
-2.3143308,-3.8161523,ASAP-seq,Monocytes
63.429142,-2.912222,ASAP-seq,NK
26.062637,-38.668148,ASAP-seq,B
25.943699,-39.386524,ASAP-seq,B
29.52975,-33.852993,ASAP-seq,B
18.271858,-34.171757,ASAP-seq,B
11.938902,52.87388,ASAP-seq,Effector CD4+ T
28.65369,-47.159218,ASAP-seq,B
17.273176,-39.97011,ASAP-seq,B
18.95276,-42.58063,ASAP-seq,B
-40.456272,-18.602394,ASAP-seq,Naive CD4+ T
-0.8188299,-2.349187,ASAP-seq,Monocytes
44.67897,-11.563681,ASAP-seq,NK
26.718527,-48.59366,ASAP-seq,B
24.681465,-39.073833,ASAP-seq,B
8.404706,1.1323684,ASAP-seq,Monocytes
36.358826,-44.76117,ASAP-seq,B
16.933987,-3.875188,ASAP-seq,Monocytes
-0.81474394,-8.653146,ASAP-seq,Monocytes
2.942018,3.7805066,ASAP-seq,Monocytes
29.37422,-38.366497,ASAP-seq,B
29.478474,-30.266771,ASAP-seq,B
26.31201,-27.958681,ASAP-seq,B
36.995754,-35.889893,ASAP-seq,NK
60.4774,-3.3522155,ASAP-seq,NK
25.19993,-39.220844,ASAP-seq,B
19.885313,-3.8791776,ASAP-seq,Monocytes
-1.8492407,-4.386594,ASAP-seq,Monocytes
57.168564,-5.497769,ASAP-seq,NK
29.362947,-41.66797,ASAP-seq,B
7.692223,3.2610683,ASAP-seq,Monocytes
10.528847,1.1117452,ASAP-seq,Monocytes
10.5998125,-7.1307564,ASAP-seq,Monocytes
19.843481,-3.848653,ASAP-seq,Monocytes
2.917463,-2.6106596,ASAP-seq,Monocytes
15.572916,11.330161,ASAP-seq,Monocytes
21.461565,5.1350493,ASAP-seq,Monocytes
2.6651185,4.156922,ASAP-seq,Monocytes
26.263067,-48.931885,ASAP-seq,B
24.731527,-50.886433,ASAP-seq,B
30.32749,-44.43726,ASAP-seq,B
49.37838,34.509483,ASAP-seq,Effector CD8+ T
2.1143138,-10.5331745,ASAP-seq,Monocytes
2.3320005,-11.210698,ASAP-seq,Monocytes
3.1163158,4.762625,ASAP-seq,Monocytes
31.657103,-39.82582,ASAP-seq,B
1.3720747,6.7521763,ASAP-seq,Monocytes
5.683638,-2.293793,ASAP-seq,Monocytes
46.177692,-12.821956,ASAP-seq,NK
19.390656,-42.815296,ASAP-seq,B
31.289072,-40.041267,ASAP-seq,B
14.950639,6.033312,ASAP-seq,Monocytes
34.042118,-42.430046,ASAP-seq,B
19.333029,-42.768845,ASAP-seq,B
2.6447985,-0.18608099,ASAP-seq,Monocytes
-2.530276,-0.6033861,ASAP-seq,Monocytes
16.568327,10.866493,ASAP-seq,Monocytes
10.741669,1.1503372,ASAP-seq,Monocytes
18.759932,-32.97519,ASAP-seq,B
-0.58514017,-8.646913,ASAP-seq,Monocytes
26.858917,-36.854073,ASAP-seq,B
0.6266578,-3.8473172,ASAP-seq,Monocytes
-16.956688,-70.80117,ASAP-seq,Naive CD8+ T
25.944613,-49.667652,ASAP-seq,B
2.8680398,4.1786237,ASAP-seq,Monocytes
-12.553188,56.749535,ASAP-seq,Effector CD4+ T
59.46893,-28.03782,ASAP-seq,NK
13.394224,11.7233515,ASAP-seq,Monocytes
28.713633,-47.13677,ASAP-seq,B
19.313412,-42.743214,ASAP-seq,B
10.589854,6.857434,ASAP-seq,Monocytes
11.051395,12.253975,ASAP-seq,Monocytes
10.575968,7.0504804,ASAP-seq,Monocytes
54.258953,-18.594473,ASAP-seq,NK
39.319588,-16.580889,ASAP-seq,NK
16.235315,10.981594,ASAP-seq,Monocytes
5.971993,0.7694842,ASAP-seq,Monocytes
3.052038,-3.1084647,ASAP-seq,Monocytes
57.093414,38.398777,ASAP-seq,Effector CD8+ T
0.5158549,-3.9772437,ASAP-seq,Monocytes
28.354513,-36.398552,ASAP-seq,B
11.417382,2.9675155,ASAP-seq,Monocytes
2.505935,-3.5841472,ASAP-seq,Monocytes
22.280512,-38.77617,ASAP-seq,B
17.450094,10.131722,ASAP-seq,Monocytes
1.6602317,6.7946253,ASAP-seq,Monocytes
3.5347722,-11.169037,ASAP-seq,Monocytes
18.552397,1.7968712,ASAP-seq,Monocytes
14.545751,12.584077,ASAP-seq,Monocytes
17.321354,-3.8987799,ASAP-seq,Monocytes
51.732693,-20.783237,ASAP-seq,NK
59.55781,-28.705257,ASAP-seq,NK
17.236841,-40.18519,ASAP-seq,B
25.568056,-42.096054,ASAP-seq,B
24.822708,-41.669525,ASAP-seq,B
10.405779,6.5961776,ASAP-seq,Monocytes
8.08871,4.5970507,ASAP-seq,Monocytes
7.6106873,2.5868022,ASAP-seq,Monocytes
-13.950625,-71.89415,ASAP-seq,Naive CD8+ T
3.1903894,-11.763102,ASAP-seq,Monocytes
0.7945924,-4.210586,ASAP-seq,Monocytes
25.195747,-49.257225,ASAP-seq,B
17.40316,-39.24115,ASAP-seq,B
52.611828,-17.826809,ASAP-seq,NK
9.226232,4.2133327,ASAP-seq,Monocytes
3.952209,-11.890925,ASAP-seq,Monocytes
8.962048,9.279213,ASAP-seq,Monocytes
58.121902,-27.90689,ASAP-seq,NK
7.607418,8.495789,ASAP-seq,Monocytes
27.141582,-35.31813,ASAP-seq,B
15.452727,11.390536,ASAP-seq,Monocytes
19.391644,7.660287,ASAP-seq,Monocytes
3.331539,-2.3566604,ASAP-seq,Monocytes
21.036854,-43.166267,ASAP-seq,B
25.461523,-38.788586,ASAP-seq,B
16.847801,-32.11326,ASAP-seq,B
-36.196377,-20.102983,ASAP-seq,Naive CD4+ T
11.039678,0.039978586,ASAP-seq,Monocytes
5.8222756,-1.0900267,ASAP-seq,Monocytes
4.4515505,-11.760154,ASAP-seq,Monocytes
19.613708,-2.0263414,ASAP-seq,Monocytes
2.0497086,-8.448689,ASAP-seq,Monocytes
17.004717,-33.989147,ASAP-seq,B
16.924845,-3.7354906,ASAP-seq,Monocytes
-5.818448,1.6442144,ASAP-seq,Monocytes
58.316742,-26.894594,ASAP-seq,NK
9.949251,1.1720473,ASAP-seq,Monocytes
10.648431,0.84537065,ASAP-seq,Monocytes
19.907063,-33.386383,ASAP-seq,B
32.57226,-40.088745,ASAP-seq,B
52.381012,-14.071103,ASAP-seq,NK
24.273912,-47.46873,ASAP-seq,B
10.976574,-3.0023959,ASAP-seq,Monocytes
17.41827,-39.356644,ASAP-seq,B
11.1828,5.969613,ASAP-seq,Monocytes
22.765621,-36.8525,ASAP-seq,B
9.876062,0.4695983,ASAP-seq,Monocytes
16.10995,11.065751,ASAP-seq,Monocytes
17.234003,-0.06773944,ASAP-seq,Monocytes
29.437904,-34.789154,ASAP-seq,B
48.306526,38.51072,ASAP-seq,Effector CD8+ T
23.610918,3.422668,ASAP-seq,Monocytes
8.914745,-1.0086914,ASAP-seq,Monocytes
-38.758533,-19.99855,ASAP-seq,Naive CD4+ T
8.675053,54.65797,ASAP-seq,Effector CD4+ T
-41.858704,7.1307545,ASAP-seq,Naive CD4+ T
32.854725,10.911473,ASAP-seq,Effector CD8+ T
10.679194,-8.0031805,ASAP-seq,Monocytes
8.119323,4.366517,ASAP-seq,Monocytes
-0.9833021,-60.289886,ASAP-seq,Naive CD8+ T
2.7819664,3.8750339,ASAP-seq,Monocytes
10.11107,3.4294846,ASAP-seq,Monocytes
59.796253,-29.960503,ASAP-seq,NK
9.359899,1.9297683,ASAP-seq,Monocytes
60.574833,-3.6870942,ASAP-seq,NK
38.686584,-16.516178,ASAP-seq,NK
50.660213,-9.230044,ASAP-seq,NK
18.000088,-32.96376,ASAP-seq,B
-13.319032,-49.09924,ASAP-seq,Naive CD8+ T
30.09702,-43.000317,ASAP-seq,B
-14.617675,-70.2852,ASAP-seq,Naive CD8+ T
20.45797,4.391871,ASAP-seq,Monocytes
4.5758014,44.36251,ASAP-seq,Effector CD4+ T
7.394787,2.1190531,ASAP-seq,Monocytes
9.15256,4.6981707,ASAP-seq,Monocytes
27.708252,-36.385876,ASAP-seq,B
9.02506,-2.1834738,ASAP-seq,Monocytes
-25.698082,46.012024,ASAP-seq,Effector CD4+ T
2.3194785,4.2671604,ASAP-seq,Monocytes
26.203255,-33.7063,ASAP-seq,B
17.403296,-33.36561,ASAP-seq,B
17.107592,-3.9049432,ASAP-seq,Monocytes
17.053259,-39.58974,ASAP-seq,B
28.557886,-43.840767,ASAP-seq,B
16.671558,-31.58174,ASAP-seq,B
16.44584,-33.604366,ASAP-seq,B
12.0939665,6.3053246,ASAP-seq,Monocytes
-4.877992,3.2877195,ASAP-seq,Monocytes
19.569538,-1.9118819,ASAP-seq,Monocytes
18.375784,-2.3968394,ASAP-seq,Monocytes
23.76399,-39.86595,ASAP-seq,B
34.743187,30.564165,ASAP-seq,Effector CD8+ T
-45.63101,-15.210429,ASAP-seq,Naive CD4+ T
17.489294,-40.88779,ASAP-seq,B
17.271357,-39.648754,ASAP-seq,B
59.29065,-28.738878,ASAP-seq,NK
24.309944,-39.53474,ASAP-seq,B
17.55442,47.016335,ASAP-seq,Effector CD4+ T
0.72167706,6.7282043,ASAP-seq,Monocytes
53.672867,38.350914,ASAP-seq,Effector CD8+ T
19.253347,8.234395,ASAP-seq,Monocytes
